latitude,longitude,attacktype1,nwk
32.884051,67.90467,3,10
32.884051,67.90467,6,1
32.88504,44.348,1,1
32.88504,44.348,1,4
32.88504,44.348,2,6
32.88504,44.348,2,11
32.88504,44.348,2,7
32.88504,44.348,2,1
32.88504,44.348,2,1
32.88504,44.348,2,1
32.88504,44.348,2,3
32.88504,44.348,2,1
32.88504,44.348,2,1
32.88504,44.348,3,221
32.88504,44.348,3,13
32.88504,44.348,3,3
32.88504,44.348,3,6
32.88504,44.348,3,4
32.88504,44.348,3,5
32.88504,44.348,3,2
32.88504,44.348,3,2
32.88504,44.348,3,4
32.88504,44.348,3,0
32.88504,44.348,3,0
32.88504,44.348,3,2
32.88504,44.348,3,20
32.88504,44.348,3,6
32.88504,44.348,3,15
32.88504,44.348,3,12
32.88504,44.348,3,2
32.88504,44.348,3,1
32.88504,44.348,3,3
32.88504,44.348,3,7
32.88504,44.348,3,132
32.88504,44.348,3,3
32.88504,44.348,3,101
32.88504,44.348,3,8
32.88504,44.348,3,2
32.88504,44.348,3,1
32.88504,44.348,3,1
32.88504,44.348,3,5
32.88504,44.348,3,5
32.88504,44.348,3,5
32.88504,44.348,3,3
32.88504,44.348,3,6
32.88504,44.348,3,47
32.88504,44.348,3,0
32.88504,44.348,3,12
32.88504,44.348,3,9
32.88504,44.348,3,21
32.88504,44.348,3,5
32.88504,44.348,3,2
32.88504,44.348,3,2
32.88504,44.348,3,21
32.88504,44.348,3,2
32.88504,44.348,3,2
32.88504,44.348,3,4
32.88504,44.348,3,2
32.88504,44.348,3,3
32.88504,44.348,3,4
32.88504,44.348,3,6
32.88504,44.348,3,23
32.88504,44.348,3,21
32.88504,44.348,6,3
32.885082,44.347977,3,1
32.885258,44.346887,3,2
32.885786,13.183737,6,0
32.886723,44.349562,3,7
32.886939,44.348359,3,13
32.887222,44.346111,3,3.5
32.887222,44.346111,3,2
32.887236,13.213597,3,0
32.888092,13.192686,3,0
32.888309,13.192599,7,0
32.88844,13.19278,3,0
32.88844,13.19278,3,0
32.888813,69.882202,3,0
32.889096,44.354967,3,4
32.894282,13.179333,7,0
32.894579,13.336601,3,0
32.896667,21.963056,2,4
32.897354,13.206632,7,0
32.898038,69.860229,3,0
32.898344,13.175503,3,0
32.89864,69.27371,9,7
32.899191,67.901573,3,24
32.899191,67.901573,9,10
32.89925,-105.960323,3,0
32.899439,70.059778,2,4
32.9,62.766667,2,5
32.901412,45.077723,3,14
32.901872,45.077846,3,36
32.90189,45.077671,3,11
32.903232,42.466204,2,7
32.903232,42.466204,3,1
32.903333,70.636667,3,0
32.903664,70.534541,3,0
32.904128,71.133061,3,0
32.904161,69.713126,1,1
32.904161,69.713126,3,4
32.90491,70.72802,3,0
32.905167,69.748798,3,3
32.905167,69.748798,3,0
32.905167,69.748798,3,3
32.905167,69.748798,3,3
32.905325,70.72845,3,0
32.905325,70.72845,3,0
32.905389,70.535118,1,4
32.906013,69.748012,2,1
32.906013,69.748012,3,0
32.906013,69.748012,3,6
32.906013,69.748012,3,10
32.906013,69.748012,6,1
32.906338,69.747222,2,5
32.906338,69.747222,2,4
32.906338,69.747222,3,2
32.906338,69.747222,6,2
32.907695,45.066404,3,27
32.908415,67.907639,3,24
32.909298,69.760605,6,3
32.910708,45.06299,2,2
32.910708,45.06299,2,5
32.910708,45.06299,3,41
32.910708,45.06299,3,1
32.914211,66.568947,2,4
32.9149,35.292006,3,0
32.916837,66.21844,1,1
32.918791,66.145506,6,2
32.919722,70.558611,3,0
32.920412,70.559432,3,0
32.920556,70.558056,3,0
32.921545,65.585705,2,1
32.922049,65.623048,3,4
32.922049,65.623048,3,1
32.922049,65.623048,9,6
32.922311,69.373424,3,8
32.924881,36.176261,6,1
32.92505,44.770842,3,1
32.925266,44.770956,2,4
32.925266,44.770956,2,1
32.925266,44.770956,2,2
32.925266,44.770956,2,3
32.925266,44.770956,3,103
32.925266,44.770956,3,4
32.925266,44.770956,3,44
32.925266,44.770956,3,2
32.925266,44.770956,3,48
32.925266,44.770956,3,1
32.925266,44.770956,3,19
32.925266,44.770956,3,19
32.925266,44.770956,6,8
32.925365,70.588379,3,16
32.925452,44.773732,3,3
32.925707,66.142731,2,6
32.926684,69.920086,1,1
32.926684,69.920086,1,3
32.926684,69.920086,2,4
32.926684,69.920086,3,12
32.926684,69.920086,3,22
32.926684,69.920086,6,0
32.927129,66.141526,1,1
32.927129,66.141526,2,2
32.927129,66.141526,3,7
32.927129,66.141526,3,2
32.927129,66.141526,3,6
32.927129,66.141526,3,7
32.927129,66.141526,3,3
32.927129,66.141526,3,15
32.927129,66.141526,3,4
32.927129,66.141526,3,3
32.927129,66.141526,3,2
32.927129,66.141526,3,3
32.927129,66.141526,3,2
32.927129,66.141526,3,4
32.927129,66.141526,3,3
32.927129,66.141526,3,3
32.927129,66.141526,3,7
32.927129,66.141526,3,20
32.927129,66.141526,3,2
32.927129,66.141526,3,3
32.927129,66.141526,6,0
32.927878,69.378619,2,2
32.927878,69.378619,3,3
32.927878,69.378619,9,5
32.929773,70.669266,1,1
32.929773,70.669266,3,0
32.929773,70.669266,3,7
32.929773,70.669266,3,6
32.929773,70.669266,3,0
32.929773,70.669266,3,2
32.929773,70.669266,3,0
32.929773,70.669266,3,0
32.929773,70.669266,9,5
32.929788,66.689118,3,2
32.929848,66.689096,3,3
32.930002,66.689122,2,10
32.930002,66.689122,2,17
32.930002,66.689122,3,1
32.930002,66.689122,6,11
32.930318,70.667968,3,0
32.930318,70.670128,2,1
32.930357,72.855476,2,0
32.930357,72.855476,3,165
32.932623,66.148224,3,6
32.932912,35.08155,3,0
32.933317,68.645233,3,7
32.933333,44.466667,2,16
32.935421,68.647154,3,8
32.935769,70.105122,2,2
32.935769,70.105122,3,23
32.935856,66.689096,3,5
32.936397,67.762237,1,4
32.936397,67.762237,6,8
32.936526,68.647303,2,2
32.936526,68.647303,3,1
32.936526,68.647303,3,4
32.936526,68.647303,3,9
32.936526,68.647303,3,6
32.936526,68.647303,6,6
32.936712,70.107331,3,16
32.937172,68.647247,2,9
32.937172,68.647247,3,14
32.937172,68.647247,3,6
32.937234,66.688328,2,5
32.937469,70.104654,6,0
32.938674,68.645705,3,4
32.938889,70.730556,3,0
32.939539,65.640135,3,1
32.940799,35.495406,7,0
32.941944,70.623056,3,0
32.943021,69.179885,2,2
32.943021,69.179885,3,3
32.943021,69.179885,3,0
32.943021,69.179885,3,4
32.943021,69.179885,3,4
32.943021,69.179885,6,0
32.943336,69.899944,3,5
32.945301,70.295677,2,2
32.945308,69.897046,3,2
32.94756,70.012672,3,8
32.947778,70.622222,3,0
32.949887,65.602219,3,3
32.95,70.5,2,0
32.95,70.5,3,3
32.950833,69.9575,2,3
32.950833,69.9575,2,3
32.950912,68.630974,1,6
32.954167,70.247222,2,5
32.955049,70.659972,3,1
32.955168,70.505028,3,0
32.955278,70.505,3,11
32.95539,70.131008,3,3
32.955909,70.505955,3,0
32.956362,35.165465,1,1
32.95643,70.219909,3,2
32.957222,70.673889,3,0
32.957827,66.232413,3,2
32.957875,70.298901,2,3
32.95931,70.637387,3,0
32.959893,70.635568,3,0
32.960327,69.932141,3,14
32.96083,69.91806,3,29
32.962442,70.497036,3,3
32.963208,69.972513,3,3
32.964722,69.813889,2,18
32.965394,68.559968,3,6
32.966259,35.591656,3,0
32.966616,65.730626,2,9
32.966616,65.730626,9,9
32.966667,69.566667,3,1.5
32.968469,68.807407,1,2
32.968815,70.967732,2,0
32.969554,70.276258,3,2
32.969739,70.276819,1,0
32.969967,70.276797,1,1
32.969967,70.276797,1,1
32.969967,70.276797,1,1
32.969967,70.276797,2,5
32.969967,70.276797,2,1
32.969967,70.276797,2,2
32.969967,70.276797,2,1
32.969967,70.276797,2,2
32.969967,70.276797,2,6
32.969967,70.276797,2,1
32.969967,70.276797,2,1
32.969967,70.276797,2,1
32.969967,70.276797,3,2
32.969967,70.276797,3,11
32.969967,70.276797,3,5
32.969967,70.276797,3,19
32.969967,70.276797,3,1
32.969967,70.276797,3,24
32.969967,70.276797,6,2
32.970328,70.277903,3,44
32.970343,70.275088,3,1
32.970436,70.285071,2,3
32.970436,70.285071,2,1
32.970436,70.285071,2,4
32.970624,70.277821,3,8
32.970704,70.278036,1,4
32.970704,70.278036,2,4
32.970704,70.278036,2,26
32.970704,70.278036,3,6
32.970704,70.278036,3,9
32.970704,70.278036,3,9
32.970704,70.278036,3,2
32.970704,70.278036,3,10
32.970704,70.278036,3,7
32.970704,70.278036,3,0
32.970704,70.278036,3,2
32.970704,70.278036,3,40
32.970704,70.278036,6,0
32.971138,70.277992,3,7
32.972772,70.14558,3,0
32.972924,69.400105,3,6
32.973871,70.198407,3,0
32.973875,70.19869,3,3
32.973889,70.563333,1,0
32.973889,70.563333,3,0
32.974468,70.236319,3,0
32.974558,70.236554,3,7
32.974638,70.14558,2,3
32.974638,70.14558,2,4
32.974638,70.14558,2,1
32.974638,70.14558,2,2
32.974638,70.14558,2,7
32.974638,70.14558,2,3
32.974638,70.14558,2,2
32.974638,70.14558,2,3
32.974638,70.14558,2,1
32.974638,70.14558,3,2
32.974638,70.14558,3,11
32.974638,70.14558,3,6
32.974638,70.14558,3,5
32.974638,70.14558,3,0
32.974638,70.14558,3,0
32.974638,70.14558,3,2
32.974638,70.14558,3,0
32.974638,70.14558,3,2
32.974638,70.14558,3,2
32.974638,70.14558,6,1
32.974638,70.14558,6,1
32.974638,70.14558,6,0
32.974638,70.14558,7,0
32.974638,70.14558,9,3
32.974638,70.14558,9,1
32.974638,70.14558,9,1
32.974972,70.587791,3,0
32.976124,70.573715,3,0
32.976944,69.373056,3,4
32.979916,44.364352,3,35
32.979916,44.364352,3,9
32.98306,44.83333,3,1
32.9833,67.9666,2,5
32.9833,67.9666,2,3
32.9833,67.9666,2,6
32.9833,67.9666,3,2
32.9833,67.9666,3,0
32.9833,67.9666,3,0
32.983333,67.966667,1,2
32.983333,67.966667,3,3
32.98465,70.606202,3,9
32.984746,70.60355,3,0
32.984926,70.604132,2,4
32.98499,44.35676,1,4
32.98499,44.35676,1,4
32.98499,44.35676,1,5
32.98499,44.35676,2,11
32.98499,44.35676,2,9
32.98499,44.35676,2,15
32.98499,44.35676,2,15
32.98499,44.35676,2,21
32.98499,44.35676,2,5
32.98499,44.35676,2,3
32.98499,44.35676,2,6
32.98499,44.35676,2,5
32.98499,44.35676,3,10
32.98499,44.35676,3,4
32.98499,44.35676,3,7
32.98499,44.35676,3,4
32.98499,44.35676,3,2
32.98499,44.35676,3,0
32.98499,44.35676,3,3
32.98499,44.35676,3,3
32.98499,44.35676,3,6
32.98499,44.35676,3,7
32.98499,44.35676,3,15
32.98499,44.35676,3,0
32.98499,44.35676,3,25
32.98499,44.35676,3,9
32.98499,44.35676,6,4
32.98499,44.35676,6,11
32.98499,44.35676,6,0
32.984995,70.606944,1,0
32.984995,70.606944,2,5
32.984995,70.606944,2,3
32.984995,70.606944,2,1
32.984995,70.606944,2,16
32.984995,70.606944,2,4
32.984995,70.606944,2,1
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,1
32.984995,70.606944,3,50
32.984995,70.606944,3,0
32.984995,70.606944,3,78
32.984995,70.606944,3,0
32.984995,70.606944,3,1
32.984995,70.606944,3,4
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,2
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,2
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,2
32.984995,70.606944,3,6
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,37
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,0
32.984995,70.606944,3,1
32.984995,70.606944,6,2
32.984995,70.606944,6,2
32.984995,70.606944,6,0
32.984995,70.606944,6,1
32.984995,70.606944,6,0
32.984995,70.606944,6,0
32.985014,44.356415,3,3
32.985014,44.356415,3,3
32.985052,44.356585,3,4
32.985088,70.611841,2,4
32.985088,70.611841,3,0
32.985628,70.144501,3,0
32.986132,70.604229,3,19
32.986687,70.605082,3,2
32.986852,70.604654,3,0
32.986996,70.606972,3,0
32.987027,70.609792,3,7
32.988005,70.609369,3,0
32.988112,70.605562,3,0
32.98839,44.83894,3,12
32.98858,70.604997,3,0
32.988724,70.605513,3,0
32.988813,70.605647,3,1
32.988868,70.604826,2,0
32.988889,70.021944,3,0
32.988889,70.605556,1,2
32.988889,70.605556,1,1
32.988889,70.605556,2,2
32.988889,70.605556,2,2
32.988889,70.605556,2,3
32.988889,70.605556,2,0
32.988889,70.605556,2,2
32.988889,70.605556,2,1
32.988889,70.605556,2,5
32.988889,70.605556,2,2
32.988889,70.605556,3,2
32.988889,70.605556,3,0
32.988889,70.605556,3,1
32.988889,70.605556,3,0
32.988889,70.605556,3,2
32.988889,70.605556,3,0
32.988889,70.605556,3,31
32.988889,70.605556,3,9
32.988889,70.605556,3,16
32.988889,70.605556,3,0
32.988889,70.605556,3,0
32.988889,70.605556,3,1
32.988889,70.605556,3,23
32.988889,70.605556,3,0
32.988889,70.605556,3,0
32.988889,70.605556,3,0
32.988889,70.605556,3,0
32.988889,70.605556,3,0
32.988889,70.605556,3,0
32.988889,70.605556,3,10
32.988889,70.605556,3,2
32.988889,70.605556,3,0
32.988889,70.605556,3,2
32.988889,70.605556,3,11
32.988889,70.605556,3,3
32.988889,70.605556,3,3
32.988889,70.605556,3,2
32.988889,70.605556,3,8
32.988889,70.605556,3,0
32.988889,70.605556,3,2
32.988889,70.605556,6,1
32.98889,70.605556,5,5
32.989174,70.605747,3,0
32.989372,70.606331,3,0
32.989588,70.60661,3,12
32.99,70.6,1,3
32.990092,70.608444,3,0
32.990236,41.504631,3,0
32.990478,44.841968,3,35
32.990739,70.605254,3,0
32.99165,68.180703,2,6
32.99182,35.68973,2,0
32.992722,44.850572,3,15
32.994627,70.570335,3,0
32.995332,44.363713,3,0
32.996607,70.569857,3,0
32.997148,44.36443,3,1
32.997833,66.690298,2,2
32.998139,70.065742,3,19
32.998617,70.067081,1,4
32.998617,70.067081,2,1
32.998617,70.067081,2,14
32.998617,70.067081,2,41
32.998617,70.067081,2,1
32.998617,70.067081,2,2
32.998617,70.067081,2,1
32.998617,70.067081,2,3
32.998617,70.067081,2,2
32.998617,70.067081,2,1
32.998617,70.067081,2,1
32.998617,70.067081,2,2
32.998617,70.067081,2,1
32.998617,70.067081,2,1
32.998617,70.067081,2,3
32.998617,70.067081,2,2
32.998617,70.067081,2,1
32.998617,70.067081,2,4
32.998617,70.067081,3,0
32.998617,70.067081,3,0
32.998617,70.067081,3,0
32.998617,70.067081,3,0
32.998617,70.067081,3,15
32.998617,70.067081,3,0
32.998617,70.067081,3,8
32.998617,70.067081,3,4
32.998617,70.067081,3,6
32.998617,70.067081,3,5
32.998617,70.067081,3,51
32.998617,70.067081,3,7
32.998617,70.067081,3,20
32.998617,70.067081,3,35
32.998617,70.067081,3,0
32.998617,70.067081,3,6
32.998617,70.067081,3,11
32.998617,70.067081,3,9
32.998617,70.067081,3,4
32.998617,70.067081,3,0
32.998617,70.067081,3,10
32.998617,70.067081,3,1
32.998617,70.067081,6,1
32.998617,70.067081,6,0
32.998617,70.067081,6,0
32.998617,70.067081,6,0
32.998617,70.067081,6,2
32.998617,70.067081,6,1
32.998617,70.067081,6,2
32.998617,70.067081,6,2
32.998617,70.067081,9,1
32.998617,70.067081,9,1
32.998617,70.067081,9,1
32.998617,70.067081,9,3
32.998802,70.065466,3,30
32.998874,70.065208,3,0
32.999028,70.065058,3,0
32.999028,70.065058,3,0
32.999081,70.065163,2,5
32.999081,70.065163,2,23
32.999081,70.065163,2,4
32.999081,70.065163,2,5
32.999081,70.065163,2,1
32.999081,70.065163,2,4
32.999081,70.065163,3,0
32.999081,70.065163,3,0
32.999081,70.065163,3,3
32.999081,70.065163,3,6
32.999081,70.065163,3,4
32.999081,70.065163,3,4
32.999081,70.065163,3,2
32.999081,70.065163,3,2
32.999081,70.065163,3,0
32.999081,70.065163,3,2
32.999081,70.065163,3,12
32.999081,70.065163,3,2
32.999081,70.065163,3,0
32.999081,70.065163,3,2
32.999081,70.065163,3,5
32.999081,70.065163,3,0
32.999081,70.065163,3,12.5
32.999081,70.065163,3,3
32.999081,70.065163,3,4
32.999081,70.065163,3,0
32.999081,70.065163,3,0
32.999081,70.065163,9,9
32.999183,65.509828,3,6
32.999308,70.066635,3,20
32.999386,70.065242,2,0
32.99945,40.275021,3,0
32.99945,70.067182,3,12
33,70.166667,3,0
33,70.166667,6,1
33.000386,70.065293,3,12.5
33.000386,70.065293,3,16
33.000569,70.066062,1,44
33.001238,68.643557,2,2
33.002311,70.276355,3,0
33.004057,69.047592,3,19
33.004168,69.049336,3,2
33.007224,70.586075,2,1
33.0073,70.0652,2,1
33.0073,70.0652,2,1
33.0073,70.0652,2,4
33.0073,70.0652,3,7
33.0073,70.0652,3,2
33.0073,70.0652,6,1
33.008536,35.098051,7,0
33.011352,35.09467,3,0
33.011686,35.094597,3,0
33.011974,35.093052,3,0
33.012694,70.584701,3,0
33.013637,70.603946,3,0
33.015007,70.748631,5,0
33.015285,35.78379,2,1
33.016667,70.75,3,27
33.018677,44.209979,3,8
33.019277,65.76095,3,2
33.019277,65.76095,9,3
33.0197,70.8956,3,0
33.019843,-96.698886,3,1
33.020422,70.611513,1,0
33.021389,66.804722,6,5
33.022482,65.713148,2,4
33.022885,65.75738,2,20
33.022885,65.75738,3,2
33.022885,65.75738,3,7
33.022885,65.75738,6,0
33.023058,44.447733,3,6
33.026889,70.621347,2,3
33.029138,70.245889,3,6
33.032354,66.006029,3,0
33.034195,70.310489,3,0
33.037198,40.285399,6,2
33.037809,40.284362,3,5
33.037879,40.284233,2,22
33.037879,40.284233,6,3
33.037879,40.284233,6,0
33.03793,40.284293,3,3
33.038042,40.284448,3,11
33.038056,40.284444,1,1
33.038056,40.284444,2,5
33.038056,40.284444,2,3
33.038056,40.284444,2,3
33.038056,40.284444,2,3
33.038056,40.284444,2,10
33.038056,40.284444,3,64
33.038056,40.284444,3,1
33.038056,40.284444,3,8
33.038056,40.284444,3,8
33.038056,40.284444,3,3
33.038056,40.284444,3,0
33.038056,40.284444,6,0
33.04098,66.712915,3,5
33.046868,44.586965,3,5
33.049781,68.655151,2,1
33.049781,68.655151,2,2
33.049781,68.655151,3,0
33.049781,68.655151,3,5
33.05,68.216667,3,7
33.051716,68.014961,3,4
33.053656,44.362041,1,1
33.053656,44.362041,1,1
33.053656,44.362041,2,123
33.053656,44.362041,2,18
33.053656,44.362041,3,16
33.053656,44.362041,3,8
33.053656,44.362041,3,59
33.053656,44.362041,3,4
33.053656,44.362041,3,30
33.053656,44.362041,3,2
33.053656,44.362041,3,4
33.053656,44.362041,3,6
33.053656,44.362041,3,2
33.053656,44.362041,3,3
33.053656,44.362041,3,28
33.053656,44.362041,3,11
33.053656,44.362041,3,12
33.053656,44.362041,3,4
33.05378,68.652054,3,5
33.05378,68.652054,3,16
33.05393,44.364829,3,9
33.054434,44.364319,3,0
33.054682,44.361255,3,20
33.05486,44.366541,3,0
33.055154,44.371378,2,1
33.055154,44.371378,3,4
33.055154,44.371378,3,7
33.055172,44.371554,2,5
33.055184,44.37145,3,2
33.055191,44.37141,1,2
33.055191,44.37141,3,10
33.055191,44.37141,3,1
33.055191,44.37141,3,11
33.055191,44.37141,3,3
33.055191,44.37141,3,4
33.055191,44.37141,3,15
33.055191,44.37141,3,49
33.055191,44.37141,3,20
33.055191,44.37141,3,7
33.055191,44.37141,3,15
33.055191,44.37141,3,0
33.055191,44.37141,3,21
33.055191,44.37141,3,11
33.055191,44.37141,3,4
33.055191,44.37141,3,1
33.055191,44.37141,3,19
33.055377,44.37146,3,2
33.055377,44.37146,3,14
33.055377,44.37146,3,31
33.055377,44.37146,3,7
33.055377,44.37146,3,0
33.055377,44.37146,3,23
33.055377,44.37146,3,161
33.055377,44.37146,3,25
33.055377,44.37146,3,6
33.055377,44.37146,3,4
33.055377,44.37146,3,3
33.055377,44.37146,3,3
33.055377,44.37146,3,12
33.055377,44.37146,3,33
33.055377,44.37146,3,9
33.055377,44.37146,3,4
33.055377,44.37146,3,5
33.055377,44.37146,3,6
33.055377,44.37146,3,12
33.055448,43.714248,3,1
33.055815,44.363886,3,1
33.056405,44.366372,3,11
33.061191,44.359188,3,3
33.061245,44.354099,3,39
33.061245,44.354099,3,43
33.062629,44.359432,3,5
33.066667,69.066667,6,2
33.069496,70.046753,2,2
33.069497,68.326942,2,1
33.073706,68.476295,3,2
33.074404,68.477018,9,6
33.076111,65.089722,2,3
33.076111,65.089722,2,4
33.076111,65.089722,2,7
33.076111,65.089722,2,1
33.07759,44.253101,3,0
33.078206,44.261678,3,4
33.078997,44.2599,1,140
33.078997,44.2599,1,4
33.078997,44.2599,2,4
33.078997,44.2599,2,3
33.078997,44.2599,2,32
33.078997,44.2599,2,9
33.078997,44.2599,3,5
33.078997,44.2599,3,2
33.078997,44.2599,3,9
33.078997,44.2599,3,6
33.078997,44.2599,3,17
33.078997,44.2599,3,13
33.078997,44.2599,3,4
33.078997,44.2599,3,13
33.078997,44.2599,3,11
33.078997,44.2599,3,3
33.078997,44.2599,3,8
33.078997,44.2599,3,3
33.078997,44.2599,3,15
33.078997,44.2599,6,8
33.078997,44.2599,6,7
33.078999,44.25983,3,7
33.078999,44.25983,3,20
33.078999,44.25983,3,37
33.07923,44.254571,2,6
33.079429,44.256587,2,5
33.079429,44.256587,6,4
33.080035,66.708527,3,2
33.084583,69.361278,2,0
33.085064,68.465104,3,0
33.095122,44.588037,2,2
33.095122,44.588037,3,8
33.096174,35.149165,3,4
33.098837,44.584951,3,11
33.098837,44.584951,3,13
33.098837,44.584951,3,4
33.098837,44.584951,3,9
33.098837,44.584951,3,26
33.098837,44.584951,3,7
33.098837,44.584951,3,3
33.098837,44.584951,3,2
33.098837,44.584951,3,3
33.099647,44.58062,3,8
33.099722,68.288056,1,2
33.099793,44.586124,2,8
33.099825,44.583466,3,13
33.099825,44.583466,3,17
33.099825,44.583466,3,5
33.099825,44.583466,3,20
33.099883,44.578228,3,3
33.099883,44.581978,1,0
33.099919,44.583156,3,6
33.099919,44.583156,3,6
33.099919,44.583156,3,6
33.099919,44.583156,3,5
33.099919,44.583156,3,8
33.099934,44.583332,2,5
33.099934,44.583332,3,14
33.099934,44.583332,3,12
33.099934,44.583332,3,13
33.099934,44.583332,3,5
33.1,44.583333,2,7
33.1,44.583333,2,5
33.1,44.583333,2,1
33.1,44.583333,2,6
33.1,44.583333,3,8
33.1,44.583333,3,2
33.1,44.583333,3,10
33.1,44.583333,3,14
33.1,44.583333,3,27
33.1,44.583333,3,21
