doa,lag_seconds,GoogleLat,GoogleLng,
0,110,29.80002,-90.01722,
7,9,32.77167,-93.03786,
7,16,29.95828,-89.99082,
7,26,30.00772,-90.26419,
7,78,30.15406,-92.09064,
0,1464,30.19964,-92.01624,
7,0,30.02728,-92.0476,
0,1595,30.25794,-92.01958,
0,4874,30.46836,-90.96703,
0,446,32.54156,-92.34644,
0,24734,32.46856,-91.75975,
0,121,29.494,-90.6865,
7,0,30.23689,-93.24261,
0,70,30.53969,-90.91531,
7,50,30.47478,-90.64328,
0,68,30.47478,-90.64328,
7,95,30.436,-92.21806,
0,389,29.184,-90.19856,
7,5,29.184,-90.19856,
0,50,30.1545,-93.21361,
7,0,30.24444,-93.13859,
0,63,30.37786,-92.47619,
7,26,29.76906,-90.80869,
7,0,32.48914,-91.99167,
0,64,30.79114,-92.56836,
0,103,30.51033,-90.37544,
0,42,30.40281,-92.01461,
0,6840,29.85992,-90.4535,
7,0,30.95925,-92.10975,
0,237,30.83114,-93.24817,
0,617,30.34755,-89.91176,
7,68,30.38522,-92.20142,
0,31,30.52342,-92.06286,
0,20,30.00356,-91.19522,
7,2,32.84348,-91.38321,
0,88,30.78525,-91.01756,
7,55,30.18689,-92.01206,
7,55,32.1075,-93.70297,
0,232,30.51647,-93.15089,
7,60,30.39858,-92.05819,
0,2363,30.79206,-90.16914,
0,70,30.72178,-90.55267,
7,51,30.55096,-90.07497,
0,31,30.4494,-93.41296,
7,1860,32.52269,-92.31758,
7,43,29.778,-90.81814,
0,104,29.51738,-90.67561,
7,0,29.92121,-92.23344,
7,0,29.92121,-92.23344,
0,1660,30.3545,-91.11061,
0,759,29.77571,-90.89578,
7,0,32.44494,-93.70631,
7,2,32.49178,-92.17378,
7,130,32.58972,-91.42078,
7,31,30.42531,-89.71775,
7,31,30.42531,-89.71775,
7,31,30.42531,-89.71775,
7,15,30.46678,-90.18375,
0,70,30.74572,-90.23969,
7,123,29.59839,-90.72917,
7,50,30.47894,-90.48883,
0,31,32.51558,-92.51333,
7,10,30.31086,-90.97597,
7,85,30.50758,-90.11281,
7,107,30.08838,-90.43777,
7,21,30.78119,-91.02289,
7,0,30.7129,-90.53323,
7,85,30.7129,-90.53323,
7,26,30.23146,-92.69853,
0,374,30.08354,-90.45215,
0,345,30.25108,-93.31014,
7,12,30.0397,-89.97797,
0,40108,30.46205,-91.16668,
0,8068,29.9628,-90.05903,
0,125,29.95616,-90.07071,
7,95,29.99486,-90.10042,
7,20,30.3215,-89.76531,
7,20,30.3215,-89.76531,
7,24,29.94098,-90.16543,
7,5,30.45907,-91.05793,
7,59,30.45907,-91.05793,
0,2,30.46424,-91.02948,
7,0,30.46424,-91.02948,
0,57,30.0396,-90.0065,
7,39,30.10374,-90.4912,
7,12,29.98115,-90.06728,
7,12,29.98115,-90.06728,
7,53,32.09375,-93.93594,
0,34,29.93396,-90.03214,
7,0,30.56027,-91.17352,
7,0,30.10062,-91.91636,
0,36,30.84114,-91.33371,
0,130,32.933,-93.9395,
7,6,31.41745,-92.42901,
7,90,30.49196,-92.97771,
0,3960,30.30741,-92.19301,
0,1186,32.35698,-93.13771,
0,23320,30.96007,-90.51936,
0,74,29.69127,-90.63911,
0,4,29.69127,-90.63911,
7,25,31.07889,-92.48598,
0,2,32.51208,-93.97161,
7,0,32.06983,-91.91783,
7,60,32.19236,-92.76593,
0,52,29.91977,-90.20205,
0,80,31.62636,-93.1142,
0,46,30.19268,-92.03682,
0,53,30.01489,-90.15779,
7,105,30.57741,-90.16321,
7,90,30.49811,-91.94777,
7,7,30.33083,-93.66618,
7,6,30.95852,-92.04011,
7,6,30.95852,-92.04011,
7,1446,30.95852,-92.04011,
0,1075,30.95852,-92.04011,
0,17,30.62166,-90.07588,
0,235,30.73389,-91.13975,
7,0,30.73389,-91.13975,
7,111,31.4675,-92.10278,
0,44,32.52326,-93.29959,
0,1897,30.50448,-90.52525,
0,65,32.53669,-93.70275,
7,0,30.671,-92.30481,
7,0,30.6582,-92.27484,
0,37,30.22745,-93.20439,
7,20,30.69702,-92.27447,
7,67,30.88641,-91.11901,
7,67,30.53617,-90.97622,
7,0,30.697,-92.35278,
0,11,31.67637,-91.83685,
7,0,30.28494,-90.85683,
7,0,29.94789,-92.15779,
0,2360,32.50419,-93.74063,
0,143,32.50419,-93.74063,
0,37,32.41133,-93.89103,
0,900,32.54725,-93.82877,
0,31342,32.48331,-93.78006,
7,88,30.24711,-92.10584,
0,201,32.42713,-93.78547,
7,328,29.95056,-90.08537,
0,31688,29.86231,-90.981,
0,266,29.97448,-92.1049,
0,30,29.51129,-89.72501,
7,0,32.98025,-93.11606,
0,28,29.96731,-90.07759,
7,0,32.51486,-92.13748,
7,31,29.96443,-90.18542,
7,0,32.60081,-93.595,
0,97,30.05709,-89.94027,
0,24765,30.64305,-90.50491,
0,3328,30.19119,-93.58143,
7,55,29.86214,-90.06421,
7,57,30.29294,-90.7945,
7,64,30.10883,-92.36162,
7,152,30.59214,-89.89862,
0,278,30.794,-90.51031,
0,59,30.17368,-90.88052,
0,390,30.47577,-90.47644,
0,230,29.78985,-93.21588,
0,49,29.78985,-93.21588,
0,53,32.5676,-91.98793,
7,0,32.29344,-91.22067,
0,60,30.13089,-90.87097,
0,118,31.04464,-92.88733,
7,7,30.36754,-91.62883,
0,209,30.24778,-92.98424,
7,28,32.15729,-93.65136,
7,50,30.33979,-91.82928,
0,9224,29.99661,-90.13947,
0,5204,30.09461,-91.91707,
7,0,29.69047,-90.47402,
7,49,30.47415,-90.73076,
7,49,30.47415,-90.73076,
7,5,30.48899,-92.70529,
0,100,30.48899,-92.70529,
7,5,30.48899,-92.70529,
0,122,29.60466,-90.65306,
7,0,32.82726,-91.45658,
7,0,29.27308,-90.22471,
7,0,29.27308,-90.22471,
0,186,32.75926,-91.91059,
7,55,30.50555,-90.50379,
7,55,30.50555,-90.50379,
0,30,32.86657,-92.47834,
7,33,32.79848,-92.84594,
7,33,32.79848,-92.84594,
0,213,29.68894,-90.6402,
0,56,32.46758,-91.61783,
0,81,32.53963,-92.67069,
0,518,29.76371,-91.43722,
7,0,30.77634,-90.13512,
0,128,30.36267,-91.86524,
0,5,30.14852,-90.77257,
7,0,32.47836,-93.78067,
7,6,30.35693,-91.0042,
0,45,30.50446,-90.52074,
7,33,31.60025,-91.51397,
7,0,30.398,-91.94783,
0,179,29.97997,-90.31353,
7,0,30.11039,-93.22468,
0,0,32.54106,-93.62515,
0,772,32.54106,-93.62515,
0,60,30.35112,-91.80687,
7,85,31.78075,-92.36708,
0,117,30.07777,-90.5691,
0,93,30.78838,-89.85376,
0,75,30.12301,-91.80078,
7,66,30.66025,-92.28131,
7,52,31.92373,-93.4309,
0,44,30.23215,-92.00748,
7,69,30.2107,-92.02882,
0,8572,30.22104,-92.00078,
7,99,29.87045,-90.0774,
7,30,29.89857,-90.10051,
7,147,30.27384,-90.40114,
0,45,30.45544,-90.95436,
7,98,30.2756,-92.07967,
0,4238,30.50425,-90.49006,
7,0,30.10186,-91.94154,
7,0,30.16954,-91.97826,
0,96,31.39393,-92.22908,
7,1,30.66618,-92.2033,
7,58,32.05447,-92.58578,
7,58,32.05447,-92.58578,
7,58,32.05447,-92.58578,
7,155,30.77821,-90.25988,
0,144,31.649,-93.63837,
0,560,30.57711,-91.57663,
0,79,30.07894,-92.2423,
0,809,29.60175,-90.64353,
0,263,32.44204,-93.75848,
0,4436,30.35925,-91.00895,
0,3575,30.53369,-91.29329,
0,63,30.49018,-90.65543,
0,40,30.43099,-91.09559,
0,91,32.82367,-93.48127,
0,82,30.24246,-89.75704,
7,83,30.24246,-89.75704,
7,13,30.74806,-91.22681,
7,25,30.8247,-90.61464,
0,423,32.47859,-93.79039,
0,5787,31.67387,-93.50565,
0,2826,30.52539,-91.13581,
7,95,32.22422,-92.19278,
0,36,30.47133,-91.0892,
0,34,30.21548,-93.37941,
0,4204,32.4021,-93.85345,
0,67,30.6707,-90.20124,
0,59,30.73515,-92.30938,
0,179,32.51952,-93.75304,
0,1970,30.56868,-91.39849,
0,40,29.90144,-90.20838,
7,126,29.76076,-91.42014,
7,126,29.76076,-91.42014,
0,12,30.45824,-90.13109,
7,0,31.44544,-92.56966,
7,0,30.65429,-91.25171,
7,0,29.86343,-90.80196,
7,0,29.86343,-90.80196,
0,105,30.27753,-89.80259,
7,44,29.59038,-90.45232,
7,0,30.21883,-93.3193,
7,0,29.63525,-90.51012,
7,90,30.21035,-92.22339,
0,146,30.74583,-90.65132,
0,145,30.74583,-90.65132,
0,180,30.74583,-90.65132,
7,0,32.57971,-92.60029,
0,87,31.48352,-93.19203,
0,1528,30.25138,-92.03561,
7,27,30.63571,-90.40338,
0,49,30.43505,-91.13388,
7,128,29.58848,-90.82136,
0,45,30.45196,-91.30071,
0,190,29.98545,-91.84851,
0,115,32.54235,-92.6385,
7,215,32.50728,-92.68456,
0,4991,32.61076,-93.27804,
7,0,30.23527,-92.25324,
0,30,31.98925,-93.18567,
7,0,32.11477,-93.60958,
7,0,32.11477,-93.60958,
7,20,31.98894,-93.26106,
7,60,32.71263,-93.16292,
7,45,30.43047,-90.46865,
0,119,29.25028,-89.96425,
0,550,30.33564,-92.04814,
7,13,31.13833,-93.26369,
0,43,29.92692,-89.92589,
0,64,30.05486,-90.53786,
7,47,32.19014,-93.86969,
0,218,29.92336,-90.04936,
7,44,30.00986,-90.03086,
0,184,29.92981,-90.00747,
7,8,29.93967,-90.07225,
7,48,30.04425,-89.96383,
0,70,30.05617,-89.94492,
0,109,29.29167,-89.36972,
0,85,31.46058,-93.45589,
0,73,30.46868,-91.12816,
0,3018,30.10197,-91.97354,
0,185,30.01048,-90.18921,
0,56,29.93984,-90.07674,
7,74,30.25955,-92.01562,
0,90,29.57227,-90.38594,
0,70,32.57437,-93.73111,
7,70,32.57437,-93.73111,
7,0,32.4602,-93.80585,
7,5,30.38875,-91.90286,
0,0,31.12198,-92.0632,
0,0,32.7965,-91.8857,
7,0,30.77532,-93.24029,
7,110,30.26544,-92.1843,
7,30,30.02228,-90.01389,
7,0,30.43346,-90.45702,
0,9,30.43714,-90.16715,
0,120,29.90237,-90.01862,
0,175,30.19897,-89.83761,
7,28,30.19897,-89.83761,
0,817,30.38092,-91.03797,
0,955,31.69431,-92.13203,
0,41786,32.504,-92.12839,
0,46,30.38736,-91.09369,
0,80,30.38736,-91.09369,
7,0,30.36522,-91.86931,
0,294,30.6325,-90.50011,
7,0,30.61647,-89.91192,
0,400,32.44047,-93.75425,
7,13,30.47711,-90.23244,
7,61,29.74233,-91.43711,
0,421,29.74233,-91.43711,
0,55,29.27431,-89.35536,
7,32,29.28561,-89.36483,
0,50,30.34778,-90.02881,
0,57,30.34778,-90.02881,
7,0,30.49308,-91.13294,
7,90,32.65353,-92.76622,
7,30,29.973,-90.14017,
7,0,30.12478,-92.36108,
0,58,31.52736,-92.36217,
7,77,30.17667,-90.89203,
7,90,30.11419,-90.5795,
0,43,32.46239,-93.82522,
7,49,29.53536,-90.44183,
7,45,29.98161,-90.16308,
0,161,29.61592,-90.89697,
0,65,30.03206,-91.85167,
7,96,29.98725,-90.18078,
7,22,29.44192,-89.62097,
7,0,30.08264,-92.12428,
7,0,32.482,-93.72969,
7,39,30.03483,-90.04778,
0,780,31.02172,-92.37319,
7,56,30.02069,-92.22422,
7,0,30.73725,-93.18814,
0,64,32.43317,-92.0405,
7,0,29.57711,-90.40231,
7,0,32.10547,-93.70189,
7,55,29.84322,-90.448,
7,45,32.51953,-92.75347,
7,58,30.46686,-90.39708,
7,58,30.46686,-90.39708,
7,97,29.79314,-90.00622,
7,0,31.59314,-92.58125,
7,0,30.15181,-91.95497,
7,52,30.58817,-90.91481,
7,0,30.84164,-91.66156,
7,0,30.84164,-91.66156,
7,0,30.84164,-91.66156,
0,2885,30.46039,-91.47706,
7,0,30.09203,-91.90225,
7,21,29.89086,-89.89733,
7,40,30.28917,-91.9305,
7,0,32.14458,-93.24186,
7,0,29.45281,-90.59189,
7,28,30.23244,-89.77208,
0,86,30.66639,-90.20325,
7,40,30.28503,-91.22936,
7,0,29.95736,-92.02817,
7,120,30.18106,-92.44297,
0,47,30.29125,-89.71997,
0,54,32.556,-93.56814,
7,0,30.78153,-89.90725,
7,0,32.49658,-93.75961,
7,45,30.36131,-91.86267,
7,35,30.41042,-91.07575,
7,0,30.05486,-90.53786,
0,55,29.79611,-90.01878,
0,59,30.25517,-90.93956,
0,252,29.98503,-91.85792,
7,3,32.8245,-93.72075,
7,20,31.00044,-93.49653,
0,80,30.60908,-89.89044,
0,1595,30.60908,-89.89044,
7,0,31.34994,-92.34833,
7,0,32.60586,-93.26461,
7,71,30.47678,-90.86331,
0,41,31.98214,-91.20161,
7,0,32.64725,-92.38553,
0,13840,29.57567,-90.74061,
7,34,30.37807,-89.97028,
7,62,32.6375,-92.06208,
7,373,32.6375,-92.06208,
0,107,31.08247,-93.31017,
7,0,30.24208,-93.14639,
0,1455,30.24036,-90.887,
0,69,30.16428,-90.85053,
0,60,30.07557,-90.62561,
0,345,30.23572,-92.40678,
7,35,29.56844,-90.37264,
0,15,30.05653,-91.82219,
7,92,31.91556,-91.66119,
7,100,31.03242,-92.40811,
7,171,29.60764,-90.88661,
7,0,30.62514,-89.95856,
7,68,30.0615,-91.88142,
7,0,31.66758,-92.86778,
0,180,30.16717,-92.08281,
0,56,30.04131,-89.89675,
7,98,30.29217,-92.02386,
7,12,30.45761,-90.94569,
7,0,30.45761,-90.94569,
7,51,30.45719,-90.95394,
0,12873,32.77661,-91.88472,
0,0,29.80489,-93.17869,
7,120,29.85569,-93.09431,
7,120,29.85569,-93.09431,
0,34,32.48403,-92.10486,
0,71,30.01578,-90.17875,
7,0,30.45058,-91.18064,
0,37,30.46417,-91.10406,
0,6998,32.44319,-92.08661,
0,8169,30.32058,-90.97844,
0,11330,30.32078,-90.94419,
0,8030,30.35053,-90.95594,
7,0,30.35053,-90.95594,
7,78,30.16125,-91.97144,
0,150,30.16125,-91.97144,
0,5335,30.17922,-93.20131,
7,0,31.13328,-92.08303,
0,57,29.96547,-90.12578,
7,42,30.91853,-92.46072,
7,0,29.22114,-90.01483,
0,279,32.54358,-93.81206,
7,17269,29.85908,-89.91794,
7,0,30.83278,-90.67519,
7,0,31.31006,-92.45192,
0,34,29.95192,-90.06703,
7,0,32.61864,-91.77986,
0,2533,30.20772,-92.06036,
0,7507,30.22428,-92.01025,
0,31,30.04408,-89.96411,
0,34,29.96567,-90.07006,
7,0,31.04636,-92.12919,
0,1906,30.77953,-91.21392,
0,12320,29.544,-90.47197,
0,265,30.87586,-92.12147,
0,182,30.59325,-93.43181,
0,18400,31.29692,-92.48939,
0,3710,30.2315,-92.66125,
0,6750,32.24672,-91.64275,
0,18480,32.77472,-91.88003,
0,11885,31.09081,-92.39811,
0,1471,31.26439,-92.466,
0,6348,30.47628,-91.11267,
7,0,32.02933,-93.70508,
0,57,32.44572,-93.96872,
0,657,30.37897,-91.13989,
7,0,30.70347,-90.98775,
0,38,30.52519,-92.06603,
7,166,30.12328,-92.131,
7,0,30.19356,-92.61931,
7,0,30.19356,-92.61931,
0,186,30.43044,-91.13508,
0,52,30.58186,-91.00903,
0,30,44.2982,-69.80928,
0,92,43.93958,-69.48561,
7,0,43.67314,-70.25725,
7,0,43.67314,-70.25725,
7,0,43.67314,-70.25725,
7,0,46.7033,-68.00872,
7,7,46.84113,-68.48559,
0,28717,43.98824,-70.3666,
0,79,43.98824,-70.3666,
0,71,44.53053,-67.88643,
7,0,44.58741,-69.16133,
7,3,44.07139,-70.08233,
7,0,43.42468,-70.51394,
0,130,44.52294,-68.74691,
7,3,43.93337,-70.30072,
0,268,44.68107,-69.11233,
0,61,44.76428,-68.92514,
0,213,43.93243,-70.5396,
7,0,45.17841,-69.29109,
8,23,43.65571,-70.27341,
7,31,43.40655,-70.56155,
7,32,44.78728,-69.12716,
0,40,43.57032,-70.64631,
0,4,44.21299,-69.17246,
7,0,44.21299,-69.17246,
0,6,45.12378,-69.44149,
0,31,44.79548,-68.79419,
0,1325,43.36455,-70.87279,
7,0,44.54631,-70.23791,
7,0,44.43053,-69.96308,
0,1391,44.09394,-69.11054,
0,73,44.57367,-69.56589,
7,0,45.26313,-68.56253,
7,0,43.22458,-70.63704,
0,1216,44.21382,-69.1734,
7,0,46.34683,-67.84149,
7,0,46.34683,-67.84149,
0,170,44.99763,-69.28138,
7,0,44.39748,-69.13707,
7,0,45.07968,-68.89708,
7,8,44.69091,-69.36758,
0,110,44.69091,-69.36758,
0,1,44.12021,-70.48671,
7,0,45.19455,-68.68189,
7,0,44.1826,-69.74648,
7,0,44.1826,-69.74648,
0,6,46.13753,-67.88714,
0,34329,44.31005,-69.82951,
0,4918,44.83624,-69.30284,
7,0,44.74099,-69.57857,
7,0,44.77628,-69.66607,
7,0,43.93483,-70.05912,
7,0,44.09611,-69.73964,
0,92,43.98111,-70.52395,
0,2135,44.10827,-70.25706,
7,0,43.978,-70.44071,
0,75,43.13428,-70.64786,
7,8,44.25546,-70.0872,
7,0,43.52802,-70.58678,
0,235,44.92741,-69.30914,
0,57,44.434,-68.30273,
7,1,45.25328,-68.63733,
0,705,44.22293,-69.70794,
0,2005,44.00513,-69.66971,
7,0,43.4053,-70.54082,
0,11140,44.66294,-68.56651,
7,0,43.65084,-70.34522,
7,0,43.14921,-70.79426,
7,0,43.66255,-70.72018,
7,0,45.14801,-67.39831,
7,7,44.59352,-70.20607,
7,0,46.42006,-67.84255,
7,0,47.19787,-68.51907,
7,16,44.62246,-69.50161,
7,0,44.75526,-68.66928,
0,72,44.50009,-70.66906,
7,0,45.23503,-68.74393,
0,335,44.41748,-69.74417,
7,0,43.66562,-70.25662,
7,0,45.31071,-69.5287,
7,0,44.82955,-69.41274,
0,54,43.9106,-70.50643,
7,0,44.52372,-69.6668,
7,0,44.89651,-69.26989,
0,248,43.8907,-69.99898,
7,0,43.8907,-69.99898,
7,0,44.92488,-69.74873,
7,0,44.18214,-70.23375,
7,0,44.01373,-70.38502,
7,0,44.96456,-67.65045,
7,0,44.57569,-69.68119,
7,0,44.18517,-70.13767,
7,12960,44.21046,-70.87951,
7,1,44.36253,-69.6369,
7,1,44.36253,-69.6369,
7,0,44.34292,-70.25634,
0,10,44.0703,-70.17058,
7,0,45.24236,-68.67888,
0,64,44.57485,-68.74803,
7,0,43.57056,-70.84252,
7,0,44.23192,-69.76046,
7,0,44.32941,-70.27779,
0,495,43.69815,-70.78716,
0,86,44.2131,-68.627,
7,0,44.80033,-68.89272,
7,0,44.80033,-68.89272,
0,928,44.80116,-69.03894,
7,0,44.79171,-70.64748,
0,9,45.14841,-67.39948,
0,10,44.35249,-69.56874,
0,10,44.35249,-69.56874,
7,0,44.37937,-69.72052,
0,42,44.40141,-70.69051,
0,70,44.49089,-69.10032,
7,0,44.68512,-69.13843,
0,1680,44.21733,-69.28421,
7,0,44.07138,-70.0823,
8,3,44.07138,-70.0823,
7,0,45.02567,-67.44905,
0,222,43.93373,-69.69356,
7,26,44.56683,-68.68285,
0,137,44.41429,-69.91734,
0,379,44.5691,-69.63901,
7,0,43.81859,-69.60454,
0,90,44.52606,-70.18723,
0,67,44.57474,-69.61364,
0,1158,44.53341,-68.41585,
0,3725,44.45029,-69.00051,
7,0,44.07261,-70.41822,
7,0,44.17502,-69.07962,
7,0,44.10782,-70.42748,
7,0,44.87047,-68.78121,
7,0,44.84578,-69.34884,
0,60,45.21539,-67.55307,
0,32,44.15507,-70.48929,
0,58,44.55993,-69.14501,
0,113,43.65008,-70.3984,
7,0,44.53116,-70.46231,
7,0,46.81176,-68.02425,
8,23,43.33942,-70.66641,
7,0,43.42572,-70.73311,
7,0,44.92657,-68.934,
7,0,45.29206,-68.64796,
7,0,44.21219,-69.82448,
0,69,43.9201,-69.82371,
0,171,43.57976,-70.28881,
0,230,44.18819,-69.81671,
0,485,44.18819,-69.81671,
7,0,43.88821,-70.2644,
7,0,43.6196,-70.48014,
0,14670,44.22502,-70.51393,
0,25,43.95324,-69.9299,
0,50,44.24558,-70.78525,
7,0,45.80749,-68.42851,
0,77,44.25481,-69.54527,
0,759,44.53216,-68.3582,
0,227,43.66493,-70.29008,
0,513,44.48292,-68.86918,
7,0,45.40678,-68.48714,
0,12,44.90108,-69.02091,
7,0,44.37462,-69.85557,
7,0,44.21615,-70.23379,
7,0,44.39227,-69.57834,
0,12013,44.75429,-68.83951,
7,0,44.25839,-70.33746,
0,32,43.4933,-70.4489,
0,4544,44.16129,-70.23352,
7,0,45.18973,-69.29408,
7,0,45.18973,-69.29408,
7,0,45.18973,-69.29408,
7,22,44.76696,-69.90897,
7,0,44.76696,-69.90897,
0,266,44.21368,-69.22952,
0,32960,44.24589,-69.76611,
7,35,44.44047,-70.31544,
0,86,44.54389,-69.68064,
0,7045,43.71644,-70.52791,
0,108,43.7363,-70.49937,
0,305,44.38694,-69.59562,
7,0,44.96056,-68.69651,
7,0,44.96056,-68.69651,
7,0,39.40348,-77.36258,
0,691,38.69673,-76.06161,
7,6,39.56977,-76.06986,
0,12,39.07346,-76.63237,
0,40,39.3801,-76.9325,
0,20,39.50504,-76.38652,
0,49,38.81981,-76.91975,
7,3,38.80097,-76.75077,
7,66,39.53267,-76.44762,
7,9,39.48001,-76.85321,
7,4,38.99561,-76.8864,
0,12590,39.71122,-76.12735,
7,22,38.72483,-77.02451,
7,9,38.84563,-76.89146,
0,20,38.93866,-76.92554,
7,14407,38.60593,-76.89914,
0,2293,39.05276,-76.51997,
0,781,39.34464,-76.50984,
7,0,39.15174,-76.86408,
7,0,39.48232,-76.40358,
0,56,39.7139,-78.77843,
7,0,38.89136,-76.84673,
7,0,38.89136,-76.84673,
7,0,38.89136,-76.84673,
7,0,38.89136,-76.84673,
7,0,38.89136,-76.84673,
0,4230,39.61865,-75.79757,
0,231,39.1983,-76.61325,
0,55,39.17842,-76.54409,
7,5,39.28124,-76.492,
0,585,39.57473,-76.42521,
7,20,38.1598,-75.37777,
0,30,38.60218,-77.07811,
0,57,38.79076,-76.93581,
7,0,39.05208,-76.52255,
7,0,39.48222,-76.21239,
0,50,39.54943,-76.26779,
0,32,39.07621,-77.15821,
0,20,39.07808,-76.98389,
0,35,38.33266,-76.67719,
7,5,38.33266,-76.67719,
0,11,38.32484,-75.22041,
7,0,38.32484,-75.22041,
0,124,38.65217,-76.05691,
7,0,39.172,-76.78538,
0,60,39.69198,-78.80355,
0,55,39.69198,-78.80355,
7,0,39.62137,-77.78801,
7,0,38.20734,-76.43061,
0,20,39.50358,-76.38252,
7,0,38.80397,-76.99883,
0,64,39.64731,-76.37131,
7,0,39.11289,-77.16251,
0,14468,39.14993,-77.27674,
7,0,39.28053,-76.47888,
0,78,39.33149,-76.49989,
0,151,39.36466,-76.72557,
0,20,38.70409,-76.86349,
7,0,39.31231,-76.74097,
0,94,38.80345,-76.90567,
0,20,39.54468,-78.49546,
7,0,38.63313,-75.94674,
0,20,38.893,-76.67199,
7,0,39.03493,-76.98812,
0,2,39.00373,-77.03696,
0,82,38.84482,-75.80405,
0,144,38.67226,-76.79693,
0,59,39.13815,-76.84863,
0,28,39.64558,-75.79806,
0,47,39.05768,-76.89048,
7,0,39.36947,-76.74833,
0,16189,38.76542,-75.91241,
7,0,38.92346,-75.9579,
7,4,38.62302,-77.07415,
7,4,38.62302,-77.07415,
7,0,39.33917,-77.69868,
0,54,38.57301,-76.90803,
7,0,39.35164,-76.49703,
0,161,39.14282,-76.76376,
7,0,39.40345,-77.4413,
7,0,39.40345,-77.4413,
7,0,39.40345,-77.4413,
7,0,39.40345,-77.4413,
0,8345,39.64116,-76.86994,
0,80,39.1331,-76.87152,
7,3,39.29336,-76.51738,
0,43,39.07166,-77.10181,
7,0,39.41252,-76.46718,
7,0,38.60733,-76.88882,
0,4045,39.17315,-75.91769,
7,0,39.63771,-77.00601,
7,0,38.84016,-76.86692,
0,542,38.88879,-76.87995,
0,2265,38.92228,-76.79405,
0,91,38.41207,-75.65593,
7,0,39.33232,-76.48822,
7,0,38.74319,-76.99921,
7,0,39.67801,-76.15893,
0,1584,38.90416,-76.51969,
7,0,38.86468,-76.9246,
0,40,38.98258,-76.72839,
7,0,39.67696,-77.33468,
7,0,39.59983,-77.69036,
0,278,38.33695,-75.10795,
0,47,39.14818,-77.16943,
7,0,39.71473,-75.98095,
7,22,39.64999,-75.89301,
0,67,39.31275,-76.60176,
0,1483,39.57706,-76.04983,
7,0,39.23971,-76.90531,
7,0,38.9691,-76.97291,
7,20,39.21511,-76.58751,
7,0,39.39976,-76.40179,
7,0,39.03386,-76.78674,
7,0,39.51497,-79.27928,
0,1447,39.28921,-76.90354,
0,68,39.02717,-75.80136,
0,1449,39.38484,-79.37498,
7,9,38.92362,-76.9298,
7,4,39.11491,-76.77408,
7,4,39.11491,-76.77408,
7,4,39.11491,-76.77408,
0,69,38.48744,-76.73367,
0,3229,39.40117,-76.47756,
7,0,39.69543,-76.96104,
7,0,38.45866,-76.99118,
0,6962,39.06854,-76.66861,
0,5058,39.48642,-76.41224,
0,67,39.48642,-76.41224,
7,54,38.07699,-75.4034,
0,11524,39.33301,-76.70059,
7,2,38.37446,-76.74447,
0,219,39.27309,-76.55414,
7,24,38.39844,-75.57152,
0,55,39.21783,-76.61449,
7,0,38.94567,-76.85816,
7,11,39.32196,-76.48205,
0,171,39.32196,-76.48205,
7,0,38.97934,-76.54888,
0,11,39.26209,-76.56877,
7,0,39.08609,-77.16882,
7,0,39.49429,-76.24077,
0,71,39.46336,-76.63615,
7,0,39.19747,-76.76663,
0,311,39.19747,-76.76663,
7,0,39.69621,-75.97854,
7,0,39.69621,-75.97854,
7,0,39.64568,-77.83716,
7,0,38.86103,-76.68212,
0,492,38.27737,-76.46504,
7,0,39.67619,-76.16337,
7,0,38.82442,-76.50321,
7,9,39.33529,-76.41186,
7,0,39.0486,-77.119,
0,2862,38.03431,-75.53911,
0,30,38.3921,-75.62432,
0,30,39.718,-76.60212,
0,51,38.95323,-76.74332,
0,62,38.97251,-76.89871,
0,13190,38.2313,-75.46359,
0,34,39.15386,-76.61444,
0,31,39.24828,-76.5079,
0,59,38.41703,-75.69777,
0,9878,38.35579,-75.24559,
0,681,39.39457,-76.51893,
7,0,39.09669,-76.80113,
7,0,39.09669,-76.80113,
7,0,38.79776,-76.76126,
7,0,38.96123,-76.90454,
7,0,38.93924,-76.9143,
0,9198,38.99277,-77.09702,
7,2,38.28562,-76.86916,
7,0,38.28562,-76.86916,
0,60,39.65915,-77.89192,
0,72,39.00749,-76.11197,
0,1468,39.06222,-76.88533,
0,236,39.06222,-76.88533,
0,10,39.03055,-77.12642,
0,221,39.54409,-76.93501,
0,2260,38.93235,-76.90206,
7,0,39.57397,-78.97496,
7,0,39.03638,-77.00023,
0,49,38.80024,-76.93698,
7,0,39.40959,-76.63105,
7,0,39.68079,-75.81552,
0,80,39.24065,-76.83909,
7,0,38.92358,-75.97283,
0,75,39.01591,-76.45502,
7,0,38.54511,-77.15267,
7,0,38.54258,-77.12887,
7,0,39.01728,-76.40959,
7,0,39.01728,-76.40959,
7,0,38.50627,-76.86469,
7,0,38.29008,-76.88821,
0,36,39.11789,-77.0364,
0,127,39.07451,-77.13561,
0,34,39.14276,-77.18346,
7,0,39.14276,-77.18346,
7,0,39.24885,-77.27641,
0,1227,39.09671,-77.15327,
7,0,39.36739,-77.19621,
0,4,39.34929,-76.7453,
7,0,39.55039,-76.34039,
0,50,39.53492,-76.32981,
7,0,38.44451,-76.74023,
7,0,38.99598,-76.88984,
7,0,39.09529,-76.78953,
7,0,39.07563,-76.04392,
0,77,38.947,-76.95862,
0,66,38.81729,-76.94881,
7,0,38.96339,-76.88907,
7,0,39.15281,-76.64562,
